lon,lat,rayon,location,address,number,volume/each,comment,source
71.59102896,54.78618803,Исилькульский,д Красновознесенка (Баррикадское сп),,1,,,"docs\Исилькульский\Исилькульский конт площадки\""карты-схемы конт площадок.pdf"" "
71.54916155,54.7787684,Исилькульский,с Баррикада (Баррикадское сп),,1,,,"docs\Исилькульский\Исилькульский конт площадки\""карты-схемы конт площадок.pdf"" "
71.43362802,54.92103437,Исилькульский,жд ост пункт Озеро Камысловское (Боевое сп),,1,,,"docs\Исилькульский\Исилькульский конт площадки\""карты-схемы конт площадок.pdf"" "
71.36345398,54.77316581,Исилькульский,п Боровое (Боевое сп),,1,,,"docs\Исилькульский\Исилькульский конт площадки\""карты-схемы конт площадок.pdf"" "
71.35736328,54.7716551,Исилькульский,п Боровое (Боевое сп),,1,,,"docs\Исилькульский\Исилькульский конт площадки\""карты-схемы конт площадок.pdf"" "
71.35204984,54.84405464,Исилькульский,п Ленинский (Боевое сп),,1,,,"docs\Исилькульский\Исилькульский конт площадки\""карты-схемы конт площадок.pdf"" "
71.3477471,54.84022755,Исилькульский,п Ленинский (Боевое сп),,1,,,"docs\Исилькульский\Исилькульский конт площадки\""карты-схемы конт площадок.pdf"" "
71.3477471,54.84022755,Исилькульский,п Северный (Боевое сп),,1,,,"docs\Исилькульский\Исилькульский конт площадки\""карты-схемы конт площадок.pdf"" "
71.38963164,54.88199393,Исилькульский,п Южный (Боевое сп),,1,,,"docs\Исилькульский\Исилькульский конт площадки\""карты-схемы конт площадок.pdf"" "
71.21809442,55.23074374,Исилькульский,д Культжугут (Медвежинское сп),,1,,,"docs\Исилькульский\Исилькульский конт площадки\""карты-схемы конт площадок.pdf"" "
71.20852419,55.14033091,Исилькульский,д Новолосево (Медвежинское сп),,1,,,"docs\Исилькульский\Исилькульский конт площадки\""карты-схемы конт площадок.pdf"" "
71.37528417,55.217802,Исилькульский,д Лукерьино (Медвежинское сп),,1,,,"docs\Исилькульский\Исилькульский конт площадки\""карты-схемы конт площадок.pdf"" "
71.46428334,55.17388814,Исилькульский,д Евсюки (Новорождественское сп),,1,,,"docs\Исилькульский\Исилькульский конт площадки\""карты-схемы конт площадок.pdf"" "
71.54483626,55.16796158,Исилькульский,д Аполлоновка (Новорождественское сп),,1,,,"docs\Исилькульский\Исилькульский конт площадки\""карты-схемы конт площадок.pdf"" "
